uv: (-0.0129, -0.0014, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (0.3201, -0.0014, 0.325853)
uv: (0.6319, -0.0014, 0.325853)
uv: (1.0086, 0.949, 0.325853)
uv: (0.603, 0.949, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (1.6464, 0.0222, 0.325853)
uv: (1.6711, 0.9938, 0.325853)
uv: (0.3337, 0.8195, 0.325853)
uv: (1.0032, 0.7197, 0.325853)
uv: (0.1321, 0.0523, 0.325853)
uv: (1.507, 0.7627, 0.325853)
uv: (1.507, 0.0523, 0.325853)
uv: (0.5982, 0.0523, 0.325853)
uv: (-0.1895, 0.0523, 0.325853)
uv: (-0.1299, 0.9062, 0.325853)
uv: (2.0767, 0.9189, 0.325853)
uv: (2.0767, 0.0556, 0.325853)
uv: (1.0303, 0.0556, 0.325853)
uv: (0.7511, 0.9189, 0.325853)
uv: (-0.092, 0.0556, 0.325853)
uv: (-0.3712, 0.9189, 0.325853)
uv: (0.9018, 0.9179, 0.325853)
uv: (0.8189, 0.0357, 0.325853)
uv: (0.2176, 0.012, 0.325853)
uv: (-0.0232, 0.8348, 0.325853)
uv: (0.599, 0.8348, 0.325853)
uv: (0.5505, 0.012, 0.325853)
uv: (1.0187, 0.8348, 0.325853)
uv: (0.7962, 0.012, 0.325853)
uv: (0.1993, 0.815, 0.325853)
uv: (0.5958, 0.9782, 0.325853)
uv: (0.5211, 0.0041, 0.325853)
uv: (0.1962, 0.01, 0.325853)
uv: (0.8062, 0.8054, 0.325853)
uv: (0.8041, 0.01, 0.325853)
uv: (0.005, 0.1293, 0.325853)
uv: (0.0046, 0.6789, 0.325853)
uv: (0.2544, 0.7502, 0.325853)
uv: (0.2988, 0, 0.325853)
uv: (0.7635, 0.8206, 0.325853)
uv: (0.6673, 0.115, 0.325853)
uv: (0.5261, 0, 0.325853)
uv: (0.521, 1, 0.325853)
uv: (0.2301, 0.0222, 0.325853)
uv: (-0.2148, 0.0222, 0.325853)
uv: (-0.2629, 0.9938, 0.325853)
uv: (0.2078, 0.9938, 0.325853)
uv: (-0.3704, 0.0222, 0.325853)
uv: (-0.3054, 0.0222, 0.325853)
uv: (1.1946, 0.0222, 0.325853)
uv: (1.0371, 0.0222, 0.325853)
uv: (1.0254, 0.9938, 0.325853)
uv: (1.1939, 0.9938, 0.325853)
uv: (1.4147, 0.0222, 0.325853)
uv: (0.8876, 0.9938, 0.325853)
uv: (0.9176, 0.0222, 0.325853)
uv: (0.6166, 0.9938, 0.325853)
uv: (0.6443, 0.0222, 0.325853)
uv: (1.2273, 0.9889, 0.325853)
uv: (1.3267, 0.0341, 0.325853)
uv: (0.5119, 0.0341, 0.325853)
uv: (0.382, 0.9889, 0.325853)
uv: (1.7849, 0.9889, 0.325853)
uv: (1.719, 0.0341, 0.325853)
uv: (-0.3409, 0.0341, 0.325853)
uv: (-0.5258, 0.9889, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (1.0086, 0.949, 0.325853)
uv: (1.0086, -0.0014, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (1.0086, 0.949, 0.325853)
uv: (1.0086, -0.0014, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (0.5082, -0.0014, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (0.5082, 0.949, 0.325853)
uv: (1.0086, 0.949, 0.325853)
uv: (1.0086, -0.0014, 0.325853)
uv: (0.4012, 0.949, 0.325853)
uv: (0.4012, -0.0014, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (1.0086, -0.0014, 0.325853)
uv: (0.6386, -0.0014, 0.325853)
uv: (0.6386, 0.949, 0.325853)
uv: (1.0086, 0.949, 0.325853)
uv: (1.0086, -0.0014, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (1.0086, 0.949, 0.325853)
uv: (1.0086, -0.0014, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (1.0086, 0.949, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (1.0086, 0.949, 0.325853)
uv: (1.0086, -0.0014, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (1.0086, 0.949, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (0.4011, -0.0014, 0.325853)
uv: (0.5277, 0.949, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (1.0086, -0.0014, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (1.0086, 0.949, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (0.3201, -0.0014, 0.325853)
uv: (0.603, 0.949, 0.325853)
uv: (-0.0129, 0.949, 0.325853)
uv: (-0.0129, -0.0014, 0.325853)
uv: (1.6464, 0.0222, 0.325853)
normal: (0.7343, -0.6666, 0.1278)
normal: (0.9633, 0.1196, 0.2403)
normal: (0.771, 0.2287, 0.5943)
normal: (0.569, -0.6626, 0.487)
normal: (0.1227, 0.3441, 0.9309)
normal: (0.0815, -0.5894, 0.8037)
normal: (0.8324, 0.5302, 0.1611)
normal: (0.6858, 0.6631, 0.2999)
normal: (0.0946, 0.8362, 0.5402)
normal: (0.9606, 0.276, 0.0321)
normal: (0.7018, 0.6639, 0.2582)
normal: (0.1548, 0.8729, 0.4627)
normal: (-0.7754, 0.211, 0.5951)
normal: (-0.9231, 0.3768, 0.0771)
normal: (-0.7204, -0.6931, -0.0244)
normal: (-0.6425, -0.6137, 0.4588)
normal: (-0.4663, 0.2105, 0.8592)
normal: (-0.319, -0.7162, 0.6207)
normal: (-0.6294, 0.6958, 0.3459)
normal: (-0.9612, 0.2215, 0.1643)
normal: (-0.6213, 0.6776, 0.3934)
normal: (0.9163, 0.1134, 0.3841)
normal: (0.9556, -0.0508, 0.2901)
normal: (0.9847, -0.0053, 0.1738)
normal: (0.896, 0.2021, 0.3954)
normal: (0.9154, 0.1541, 0.3717)
normal: (0.3782, 0.5466, 0.7471)
normal: (0.6585, 0.5871, 0.4708)
normal: (0.6651, 0.4899, 0.5635)
normal: (0.2253, 0.8393, -0.4948)
normal: (0.8556, 0.461, -0.2353)
normal: (0.9119, 0.303, -0.2769)
normal: (0.2459, 0.7802, -0.5751)
normal: (0.2239, 0.9425, -0.2479)
normal: (0.7435, 0.6594, -0.111)
normal: (-0.5071, 0.8388, -0.1983)
normal: (-0.3278, 0.9373, -0.1185)
normal: (-0.585, 0.7742, -0.2415)
normal: (-0.5421, 0.4667, 0.6988)
normal: (-0.2676, 0.6367, 0.7231)
normal: (-0.5667, 0.3969, 0.722)
normal: (0.7433, -0.033, 0.6681)
normal: (0.7412, 0.0623, 0.6683)
normal: (-0.3207, -0.3079, 0.8957)
normal: (-0.26, 0.0285, 0.9651)
normal: (0.6474, 0.2252, 0.728)
normal: (-0.0911, -0.4089, 0.908)
normal: (0.3287, -0.3515, 0.8766)
normal: (0.0955, -0.3439, 0.9341)
normal: (0.4891, -0.0865, 0.8679)
normal: (-0.1154, 0.8504, 0.5133)
normal: (0.4967, 0.5449, 0.6756)
normal: (0.2891, 0.7362, 0.6118)
normal: (0.0256, -0.2785, 0.9601)
normal: (-0.7445, -0.3474, 0.5701)
normal: (-0.7868, 0.1751, 0.5918)
normal: (-0.1247, 0.8007, 0.5859)
normal: (-0.0889, -0.7802, 0.6192)
normal: (0.6858, -0.5728, 0.449)
normal: (0.9171, -0.1793, 0.3561)
normal: (0.8389, 0.4192, 0.3471)
normal: (-0.5521, -0.2279, 0.802)
normal: (-0.5693, 0.133, 0.8113)
normal: (-0.1127, 0.7454, 0.657)
normal: (-0.1762, -0.766, 0.6182)
normal: (0.4467, -0.4389, 0.7796)
normal: (0.6587, -0.1775, 0.7311)
normal: (0.7131, 0.3835, 0.5869)
normal: (-0.9702, -0.1339, -0.2019)
normal: (-0.5184, 0.1319, -0.8449)
normal: (-0.3857, 0.1888, -0.9031)
normal: (-0.9146, 0.0121, -0.4042)
normal: (-0.96, -0.2666, 0.0853)
normal: (-0.9905, -0.1211, 0.0649)
normal: (0.5981, 0.1958, -0.7771)
normal: (0.9906, -0.0176, -0.1356)
normal: (0.9694, 0.0782, -0.2328)
normal: (0.4873, 0.2294, -0.8426)
normal: (0.5754, -0.0223, -0.8175)
normal: (-0.2802, -0.101, -0.9546)
normal: (0.9905, 0.1053, -0.0887)
normal: (-0.8834, -0.0583, -0.4649)
normal: (-0.9881, 0.0127, 0.1529)
normal: (-0.1267, -0.9258, 0.3561)
normal: (-0.3179, -0.847, -0.426)
normal: (-0.9462, -0.1146, -0.3024)
normal: (-0.9549, -0.1913, 0.2269)
normal: (0.9355, -0.1184, -0.3327)
normal: (0.9535, -0.2065, 0.2195)
normal: (0.9603, -0.1453, 0.2382)
normal: (0.9435, -0.1221, -0.3081)
normal: (-0.7247, -0.6713, -0.1551)
normal: (-0.0001, -0.9942, -0.1074)
normal: (-0.0005, -0.6322, -0.7748)
normal: (-0.2672, -0.3886, -0.8818)
normal: (0.7139, 0.0722, -0.6965)
normal: (0.0019, 0.2094, -0.9778)
normal: (0.0077, 0.2751, -0.9614)
normal: (0.7374, 0.1333, -0.6621)
normal: (0.0356, 0.4602, -0.8871)
normal: (0.7732, 0.2412, -0.5864)
normal: (0.7103, -0.3605, 0.6045)
normal: (-0.0495, -0.4316, 0.9007)
normal: (-0.0389, -0.4731, 0.8801)
normal: (0.6922, -0.3796, 0.6138)
normal: (-0.0079, -0.6297, 0.7768)
normal: (0.6726, -0.5043, 0.5415)
normal: (0.0001, -0.8261, -0.5634)
normal: (0.0699, 0.6269, -0.7759)
normal: (0.7859, 0.3466, -0.512)
normal: (0.7189, -0.2928, 0.6305)
normal: (-0.0496, -0.2489, 0.9673)
normal: (0.0855, 0.7606, -0.6436)
normal: (0.7321, 0.4626, -0.5)
normal: (0.9215, 0.1994, -0.3333)
normal: (0.3449, 0.6294, 0.6964)
normal: (0.0563, 0.87, -0.4899)
normal: (0.6268, 0.6414, -0.4423)
normal: (0.3753, 0.0275, -0.9265)
normal: (-0.0351, 0.1315, -0.9907)
normal: (0.8087, 0.5481, -0.2135)
normal: (0.9791, 0.1203, -0.1636)
normal: (0.7297, 0.0209, -0.6834)
normal: (0.6754, 0.4277, -0.6007)
normal: (0.7399, 0.0282, 0.6721)
normal: (0.7913, 0.4311, 0.4336)
normal: (0.8902, 0.3861, 0.2417)
normal: (0.8715, -0.2019, 0.4468)
normal: (0.9617, -0.2676, -0.0593)
normal: (0.9771, 0.2072, -0.049)
normal: (-0.941, -0.3158, -0.121)
normal: (-0.4448, -0.2132, -0.8698)
normal: (-0.9038, -0.3551, 0.2388)
normal: (-0.3462, -0.8394, 0.4191)
normal: (0.6539, -0.0614, -0.7541)
normal: (0.9932, -0.0285, -0.1129)
normal: (0.9934, -0.0674, -0.093)
normal: (0.6681, -0.0268, -0.7436)
normal: (0.4911, 0.8453, -0.2104)
normal: (0.0197, 0.9758, -0.2177)
normal: (0.6114, 0.7638, -0.2067)
normal: (0.6883, 0.5067, -0.5191)
normal: (-0.4684, -0.1041, 0.8773)
normal: (-0.4409, 0.1126, 0.8905)
normal: (0.5713, 0.1538, 0.8062)
normal: (0.596, -0.0719, 0.7998)
normal: (0.3827, -0.1136, -0.9168)
normal: (0.445, -0.2574, -0.8577)
normal: (-0.5626, -0.287, -0.7753)
normal: (-0.5913, -0.1116, -0.7987)
normal: (-0.9549, -0.0976, 0.2802)
normal: (-0.9421, -0.0068, 0.3352)
normal: (-0.981, -0.0928, -0.1701)
normal: (-0.985, -0.1313, -0.1114)
normal: (0.9452, 0.0965, 0.3117)
normal: (0.9672, -0.0598, 0.247)
normal: (0.9657, -0.0593, -0.2527)
normal: (0.9512, -0.0812, -0.2976)
normal: (0.0076, -0.7055, 0.7087)
normal: (-0.7922, -0.4776, 0.3797)
normal: (-0.8562, -0.286, 0.4302)
normal: (0.0646, -0.4703, 0.8801)
normal: (-0.7778, 0.0569, 0.6259)
normal: (0.1073, 0.0802, 0.991)
normal: (0.8088, -0.5669, -0.1564)
normal: (0.6215, -0.7613, -0.1847)
normal: (0.5342, -0.8196, 0.2072)
normal: (0.6268, -0.6877, 0.3663)
normal: (-0.0003, -0.9765, -0.2155)
normal: (-0.0001, -0.9891, 0.147)
normal: (-0.6443, -0.4218, 0.6379)
normal: (-0.0432, -0.6453, 0.7627)
normal: (0.0219, -0.4628, 0.8862)
normal: (0.329, -0.4203, 0.8456)
normal: (0.9618, -0.2738, 0.0024)
normal: (0.9891, -0.1463, 0.0157)
normal: (0.9945, -0.0959, 0.0423)
normal: (0.9979, -0.0316, 0.0561)
normal: (0.9696, 0.0165, -0.2442)
normal: (0.0001, -0.6176, -0.7865)
normal: (-0.3977, -0.8001, -0.4489)
normal: (0.3847, -0.8694, 0.3102)
normal: (-0, -0.9051, 0.425)
normal: (0.6392, -0.7688, 0.0169)
normal: (-0.4537, -0.8282, -0.3289)
normal: (0.0699, 0.9481, 0.31)
normal: (0.8839, 0.1292, 0.4494)
normal: (0.877, 0.2649, 0.4007)
normal: (-0.0263, 0.958, 0.2855)
normal: (0.7988, 0.1551, 0.5812)
normal: (-0.1479, 0.9559, 0.2536)
normal: (0.6613, -0.4834, 0.5735)
normal: (-0.4149, 0.4732, 0.7771)
normal: (-0.5026, -0.8527, 0.1421)
normal: (0.729, -0.5696, 0.3796)
normal: (-0.0001, 0.1782, 0.984)
normal: (0.5758, 0.1196, 0.8087)
normal: (0.1387, 0.9432, 0.3017)
normal: (-0.0001, 0.9385, 0.3452)
normal: (0.6347, -0.4329, 0.64)
normal: (-0.0001, -0.3518, 0.936)
normal: (-0.0001, -0.7486, 0.6629)
normal: (0.3908, -0.7458, 0.5395)
normal: (0.6547, 0.1079, 0.7482)
normal: (-0.0001, 0.1129, 0.9936)
normal: (0.8817, -0.1677, 0.441)
normal: (0.8863, 0.1834, 0.4253)
normal: (0.4991, 0.5173, 0.6952)
normal: (-0.0001, 0.4443, 0.8959)
normal: (0.6201, 0.141, 0.7717)
normal: (0.8159, 0.0257, 0.5776)
normal: (0.5648, 0.1624, 0.809)
normal: (0.3375, 0.4514, 0.826)
normal: (0.7778, 0.0604, 0.6256)
normal: (0.6086, -0.0426, 0.7923)
normal: (0.516, -0.5589, 0.6491)
normal: (0.5925, -0.217, 0.7758)
normal: (0.6058, -0.1569, 0.78)
normal: (0.6977, -0.3974, 0.596)
normal: (0.5997, 0.0675, 0.7974)
normal: (0.6204, 0.1522, 0.7694)
normal: (0.4669, 0.0594, 0.8823)
normal: (0.5295, 0.2818, 0.8001)
normal: (0.5622, 0.2255, 0.7956)
normal: (0.891, 0.0939, 0.4441)
normal: (0.8319, 0.19, 0.5214)
normal: (0.2384, 0.2495, 0.9385)
normal: (-0.0001, 0.265, 0.9642)
normal: (-0.0001, 0.4682, 0.8836)
normal: (0.2834, 0.4005, 0.8713)
normal: (-0.0001, 0.8442, 0.536)
normal: (-0.0001, 0.868, 0.4965)
normal: (0.2766, 0.8221, 0.4975)
normal: (0.2441, 0.8131, 0.5284)
normal: (0.6543, 0.5891, 0.4741)
normal: (0.8878, 0.2493, 0.3867)
normal: (0.6302, 0.6231, 0.4631)
normal: (-0.0001, 0.7313, 0.682)
normal: (0.2559, 0.761, 0.5961)
normal: (0.5113, -0.8441, 0.1612)
normal: (0.6441, -0.4508, 0.618)
normal: (0.508, -0.6717, 0.5391)
normal: (0.505, -0.3913, 0.7693)
normal: (0.6018, -0.2346, 0.7634)
normal: (-0.0001, -0.7264, 0.6872)
normal: (0.1642, -0.9122, -0.3753)
normal: (0.1504, -0.4074, 0.9008)
normal: (0.7246, -0.6891, -0.0055)
normal: (0.4422, 0.4456, 0.7783)
normal: (0.509, -0.7024, 0.4974)
normal: (-0.497, 0.3339, 0.8009)
normal: (0.4146, 0.4221, 0.8061)
normal: (0.591, -0.3139, -0.743)
normal: (-0.3099, -0.4358, -0.845)
normal: (-0.9352, 0.0735, 0.3463)
normal: (-0.9759, -0.1463, -0.1621)
normal: (0.8772, 0.285, 0.3864)
normal: (0.9834, 0.0367, -0.1778)
normal: (-0.5128, -0.2962, 0.8058)
normal: (0.4942, -0.3036, 0.8146)
normal: (0.343, -0.0894, -0.9351)
normal: (-0.5465, -0.0541, -0.8357)
normal: (-0.0001, 0.8318, 0.5551)
normal: (-0.0001, 0.6749, 0.7379)
normal: (0.2039, 0.6283, 0.7508)
normal: (0.2281, 0.7898, 0.5694)
normal: (-0.0001, 0.4642, 0.8857)
normal: (0.1388, 0.4616, 0.8762)
normal: (0.0176, -0.156, -0.9876)
normal: (-0.0005, -0.2114, -0.9774)
normal: (0.9699, -0.0905, -0.2258)
normal: (0.9658, -0.1729, 0.1932)
normal: (0.3306, -0.1485, -0.932)
normal: (0.6888, -0.0282, -0.7244)
normal: (0.6367, -0.3883, 0.6661)
normal: (0.5532, -0.6, 0.5778)
normal: (0.4756, -0.4482, 0.7569)
normal: (0.7824, -0.1303, 0.6089)
normal: (0, -0.5602, 0.8283)
normal: (0, -0.739, 0.6737)
normal: (0.5745, -0.369, 0.7306)
normal: (0.7378, -0.0423, 0.6737)
normal: (0.883, -0.2617, 0.3896)
normal: (0.6634, -0.4085, 0.6269)
normal: (0, -0.5442, 0.8389)
normal: (0.8726, -0.3937, 0.2891)
normal: (0.6501, -0.6409, 0.4081)
normal: (0, -0.8544, 0.5195)
normal: (0, -0.9958, 0.091)
normal: (0.3608, -0.9252, 0.1176)
normal: (0.3441, -0.858, 0.3813)
normal: (-0, -0.8904, 0.4551)
normal: (0.7276, -0.6381, 0.2518)
normal: (0.4841, -0.5112, 0.7102)
normal: (0.3475, -0.9367, 0.0419)
normal: (0, -0.9991, 0.0407)
normal: (0.7172, -0.6828, 0.1392)
normal: (0.3958, -0.9111, 0.1146)
normal: (0, -0.9842, 0.177)
normal: (0.6603, -0.7263, 0.1911)
normal: (-0.0001, -0.3984, 0.9172)
normal: (0.8299, 0.547, 0.1097)
normal: (0.6891, 0.7246, 0.0032)
normal: (0.8446, -0.3873, 0.3696)
normal: (0.9173, -0.1703, 0.3599)
normal: (0.8678, 0.1336, 0.4786)
normal: (0.7477, 0.6583, -0.0866)
normal: (0.8001, -0.3195, 0.5076)
normal: (0.8355, -0.1736, 0.5213)
normal: (0.9469, 0.0703, 0.3136)
normal: (0.9224, -0.1632, 0.3501)
normal: (0.9198, 0.0531, 0.3888)
normal: (0.8829, 0.0055, 0.4694)
normal: (0.8948, -0.2412, 0.3755)
normal: (-0.0001, -0.7193, 0.6947)
normal: (0.5806, -0.5582, 0.5926)
normal: (0.4366, 0.1649, 0.8844)
normal: (0.2975, 0.528, 0.7954)
normal: (0.56, 0.2978, 0.773)
normal: (0.7348, 0.118, 0.6679)
normal: (0.8182, 0.1021, 0.5658)
normal: (0.7322, 0.3773, 0.5669)
normal: (0.5563, 0.6026, 0.5722)
normal: (0.8913, -0.0252, 0.4526)
normal: (0.9266, -0.2024, 0.317)
normal: (0.9431, -0.1403, 0.3013)
normal: (0.4571, 0.4563, 0.7634)
normal: (0, 0.9073, -0.4205)
normal: (0, 0.9037, -0.428)
normal: (0.2741, 0.8625, -0.4254)
normal: (0.2456, 0.8807, -0.4051)
normal: (0.7611, 0.577, -0.2963)
normal: (0.675, 0.6818, -0.282)
normal: (0, 0.9168, -0.3992)
normal: (0.3217, 0.8258, -0.4631)
normal: (0.9495, 0.1873, 0.2516)
normal: (0.9477, 0.007, 0.3192)
normal: (0.9973, 0.0163, 0.071)
normal: (0.9584, 0.2846, -0.021)
normal: (0.9423, -0.0983, 0.3198)
normal: (0.9864, -0.0938, 0.135)
normal: (0.9917, -0.0485, -0.1193)
normal: (0.9726, 0.0286, -0.2305)
normal: (0.8688, 0.3396, 0.3604)
normal: (0.8, 0.2584, -0.5415)
normal: (0.9501, 0.1834, -0.2524)
normal: (0.8479, 0.5154, -0.1241)
normal: (0.7855, 0.5833, -0.2068)
normal: (0.946, 0.2894, 0.1459)
normal: (0.5708, 0.7557, -0.321)
normal: (0.2888, 0.8813, -0.374)
normal: (-0, 0.9264, -0.3766)
normal: (0, 0.9701, -0.2428)
normal: (0.4063, 0.8749, -0.2636)
normal: (0.6126, 0.7383, -0.282)
normal: (0.8531, 0.3798, -0.3576)
normal: (0.9921, 0.0662, 0.1068)
normal: (0.2455, 0.7355, 0.6314)
normal: (-0.0001, 0.7564, 0.6541)
normal: (0.3091, 0.1447, -0.9399)
normal: (0.7982, -0.552, 0.2412)
normal: (0.7546, -0.1082, -0.6471)
normal: (0.4677, -0.4235, -0.7758)
normal: (-0.6066, -0.1875, -0.7725)
normal: (0.1259, -0.828, -0.5464)
normal: (0.0027, 0.997, -0.0776)
normal: (0.4831, 0.8727, -0.0705)
normal: (0.0002, 0.9938, -0.1112)
normal: (0.4772, 0.8734, -0.0967)
normal: (0.8878, 0.379, -0.2609)
normal: (0, 0.9973, -0.0729)
normal: (-0.1961, 0.9505, -0.2411)
normal: (-0.0001, 0.9379, 0.3469)
normal: (0.9585, -0.1854, 0.2164)
normal: (0.9963, 0.0543, 0.0669)
normal: (0.9932, 0.1101, -0.0371)
normal: (-0.0192, -0.9978, -0.0635)
normal: (-0.7046, -0.6162, -0.352)
normal: (0.0358, -0.7768, -0.6287)
normal: (0.9917, -0.0339, -0.124)
normal: (0.5585, -0.8119, -0.1695)
normal: (0.6767, -0.6188, -0.3988)
normal: (-0.6437, -0.5853, -0.493)
normal: (-0.9892, 0.1245, 0.0767)
normal: (-0.7812, 0.4789, 0.4003)
normal: (0.0981, 0.6645, 0.7408)
normal: (0.776, 0.5345, 0.3349)
normal: (0.5831, -0.5954, -0.5527)
normal: (-0.099, -0.6825, -0.7241)
normal: (0.9503, 0.3095, -0.0329)
normal: (0.0083, -0.9995, -0.0305)
normal: (0.6162, -0.7791, -0.1147)
normal: (0.5739, -0.636, 0.5158)
normal: (0.7701, -0.6264, 0.1205)
normal: (0.9602, 0.2005, 0.1941)
normal: (0.9877, 0.0432, -0.1502)
normal: (0.8373, 0.5307, 0.1313)
normal: (-0.7122, -0.702, -0.0019)
normal: (-0.9647, 0.2442, 0.0986)
normal: (-0.266, -0.7357, 0.6229)
normal: (-0.6139, -0.6437, 0.4568)
normal: (0.1027, -0.5865, 0.8034)
normal: (0.0923, 0.4158, 0.9047)
normal: (-0.498, 0.2065, 0.8422)
normal: (0.037, 0.8256, 0.5629)
normal: (-0.6826, 0.6067, 0.4074)
normal: (-0.8115, 0.1933, 0.5515)
normal: (0.6757, 0.6667, 0.3144)
normal: (0.7308, 0.297, 0.6146)
normal: (0.3162, -0.1159, -0.9416)
normal: (-0.5751, -0.0291, -0.8175)
normal: (0.181, -0.7361, 0.6522)
normal: (-0.5873, -0.3596, 0.7251)
normal: (0.2984, -0.4583, 0.8372)
normal: (0.3824, -0.5085, 0.7714)
normal: (0.6184, -0.0059, -0.7858)
normal: (-0.4621, -0.1202, -0.8786)
normal: (-0.2966, 0.9506, 0.0916)
normal: (-0.0001, 0.8115, 0.5843)
normal: (0, 0.9966, -0.0818)
normal: (-0.1994, 0.979, -0.0416)
normal: (-0.4515, -0.8059, -0.383)
normal: (0.0001, -0.8363, -0.5482)
normal: (0.0001, -0.9527, -0.3038)
normal: (-0.8075, -0.519, -0.2802)
normal: (0, -0.9627, 0.2705)
normal: (-0.835, -0.5498, 0.0235)
normal: (0.1061, 0.8821, 0.4588)
normal: (0.807, 0.2853, 0.517)
normal: (0.3376, -0.9244, 0.1774)
normal: (0.341, -0.6126, 0.713)
normal: (0.2223, 0.3809, 0.8975)
normal: (0.6172, -0.7718, 0.1526)
normal: (-0.0008, 0.8704, 0.4922)
normal: (0.5132, -0.85, 0.1188)
normal: (0.5061, -0.8495, -0.149)
normal: (-0.0001, -0.9922, 0.1243)
normal: (0, -0.9811, -0.1935)
normal: (0.4997, -0.7958, 0.342)
normal: (0, -0.9162, 0.4007)
normal: (0.0001, -0.9648, -0.263)
normal: (0.5864, -0.7918, -0.1705)
normal: (0.8378, -0.5156, -0.1794)
normal: (0.4692, 0.8718, -0.1407)
normal: (0.6905, 0.7109, -0.1337)
normal: (0.9745, -0.1871, -0.1241)
normal: (0.9582, 0.2629, -0.1132)
normal: (-0.0001, -0.9841, -0.1774)
normal: (0, 0.9878, -0.1558)
normal: (0.6401, -0.7647, -0.0739)
normal: (-0.6385, -0.7123, -0.2914)
normal: (-0.5533, -0.652, -0.5183)
normal: (0.1912, -0.8495, -0.4917)
normal: (0, -0.969, 0.2471)
normal: (0.5043, -0.8348, 0.2209)
normal: (-0.0001, -0.7008, 0.7134)
normal: (-0.3148, 0.9305, 0.187)
normal: (-0.4433, 0.896, -0.0244)
normal: (0.1282, 0.9474, 0.2932)
normal: (-0.3452, 0.8948, -0.283)
normal: (-0.3972, 0.8679, 0.2983)
normal: (-0.0898, 0.9898, 0.1102)
normal: (0, 0.9404, -0.34)
normal: (-0.8152, -0.5791, -0.0103)
normal: (-0.699, 0.7145, 0.0304)
normal: (-0.3323, -0.868, -0.369)
normal: (0.1742, -0.9142, -0.3659)
normal: (0.3234, -0.903, -0.2828)
normal: (0.0001, -0.8074, -0.59)
normal: (-0.0001, 0.3397, 0.9405)
normal: (-0.2687, 0.93, 0.251)
normal: (-0.0259, 0.9991, 0.032)
normal: (0, 0.9985, -0.054)
normal: (0.8185, -0.5208, 0.2424)
normal: (0.5528, -0.5458, 0.6296)
normal: (-0.0001, -0.6231, 0.7821)
normal: (0.7119, 0.647, 0.2729)
normal: (0.5414, 0.5254, 0.6564)
normal: (-0.0001, 0.439, 0.8985)
normal: (0.9065, -0.4221, 0.0043)
normal: (0.5319, 0.8105, 0.2453)
normal: (0, 0.999, 0.0452)
normal: (-0, 0.9854, 0.1703)
normal: (-0.3943, -0.6854, -0.6122)
normal: (0.3377, 0.8245, 0.4539)
normal: (-0.734, -0.667, 0.1277)
normal: (-0.5687, -0.6629, 0.4869)
normal: (-0.7712, 0.2283, 0.5942)
normal: (-0.9634, 0.1191, 0.2402)
normal: (-0.123, 0.344, 0.9308)
normal: (-0.0814, -0.5894, 0.8037)
normal: (-0.8327, 0.5298, 0.161)
normal: (-0.6861, 0.6628, 0.2998)
normal: (-0.0951, 0.8361, 0.5401)
normal: (-0.7022, 0.6635, 0.2581)
normal: (-0.9608, 0.2755, 0.0319)
normal: (-0.1554, 0.8728, 0.4626)
normal: (0.7753, 0.2114, 0.5952)
normal: (0.6428, -0.6134, 0.4589)
normal: (0.7208, -0.6927, -0.0243)
normal: (0.9229, 0.3773, 0.0772)
normal: (0.4661, 0.2107, 0.8592)
normal: (0.3193, -0.7161, 0.6207)
normal: (0.629, 0.6962, 0.346)
normal: (0.6209, 0.6779, 0.3935)
normal: (0.9611, 0.222, 0.1644)
normal: (-0.9164, 0.1134, 0.3838)
normal: (-0.8961, 0.202, 0.3952)
normal: (-0.9848, -0.0053, 0.1737)
normal: (-0.9557, -0.0508, 0.2899)
normal: (-0.9155, 0.1541, 0.3715)
normal: (-0.6587, 0.587, 0.4707)
normal: (-0.3784, 0.5466, 0.747)
normal: (-0.6653, 0.4899, 0.5634)
normal: (-0.2252, 0.8392, -0.4949)
normal: (-0.2458, 0.7802, -0.5752)
normal: (-0.9118, 0.303, -0.2771)
